id,url,region,region_url,price,year,manufacturer,model,condition,cylinders,fuel,odometer,title_status,transmission,VIN,drive,size,type,paint_color,image_url,description,state,lat,long,posting_date
7311701269,https://huntsville.craigslist.org/ctd/d/white-house-2019-ford-transit-250-cargo/7311701269.html,huntsville / decatur,https://huntsville.craigslist.org,32900,2019.0,ford,transit,like new,6 cylinders,gas,6735.0,clean,automatic,1FTYR1YM7KKA86825,rwd,full-size,van,white,https://images.craigslist.org/00202_bCYziGmZE9kz_0cU09G_600x450.jpg,"-See more vans at valuecargovans.com Price: $32,900Type: 2019 Ford Transit T-250 Cargo Work Van STK#: 6825Features: Power Windows, Locks, Mirrors, and Cruise Control! Cargo Partition, Back-Up Camera, Factory Warranty, Cargo Liner, LED Cargo Lighting, 3YR/36K Mile Bumper To Bumper Warranty, 5YR/60K Mile Powertrain Warranty, 5YR/60K Mile Road Side Assistance, and Much More! Very well maintained 6k miles in a large fleet maintenance program.Huge selection of vans and trucks in-stock and ready for delivery! Go to valuecargovans.com to see many more van and truck deals of the month! Used Fleet Maintained Vans for Sale at Unbelievable Prices!  One OwnerTN buyers to pay price plus tax and tag. NO FEES!Out of state buyers pay tax in your own state.All are off-lease vehicles and have been very well maintained in a large fleet maintenance program!Low price shipping to 48 states, NO RUST on the undercarriage!Please Call Office 615-334-1014valuecargovans.com                         BatchID: EOTE6NLNH1ID: 17418296",al,36.4641,-86.65828,2021-04-23T21:11:35-0500
7311701265,https://huntsville.craigslist.org/ctd/d/white-house-2019-ford-transit-250-cargo/7311701265.html,huntsville / decatur,https://huntsville.craigslist.org,31900,2019.0,ford,transit,like new,6 cylinders,gas,29497.0,clean,automatic,1FTYR1ZM0KKA42423,rwd,mid-size,van,white,https://images.craigslist.org/00B0B_9WcrcgFCRwfz_0cU09G_600x450.jpg,"-See more vans at valuecargovans.com Price: $31,900Type: 2019 Ford Transit T-250 Cargo Work Van STK#: 2423Features: Power Windows, Locks, Mirrors, and Cruise Control! Cargo Partition, Back-Up Camera, Factory Warranty, Cargo Liner, LED Cargo Lighting, 3YR/36K Mile Bumper To Bumper Warranty, 5YR/60K Mile Powertrain Warranty, 5YR/60K Mile Road Side Assistance, and Much More! Very well maintained 29k miles in a large fleet maintenance program.Huge selection of vans and trucks in-stock and ready for delivery! Go to valuecargovans.com to see many more van and truck deals of the month! Used Fleet Maintained Vans for Sale at Unbelievable Prices!  One OwnerTN buyers to pay price plus tax and tag. NO FEES!Out of state buyers pay tax in your own state.All are off-lease vehicles and have been very well maintained in a large fleet maintenance program!Low price shipping to 48 states, NO RUST on the undercarriage!Please Call Office 615-334-1014valuecargovans.com                         BatchID: EOTE6NLNH1ID: 17347956",al,36.4641,-86.65828,2021-04-23T21:11:35-0500
7311046094,https://huntsville.craigslist.org/ctd/d/nashville-2018-ford-transit-150-van-med/7311046094.html,huntsville / decatur,https://huntsville.craigslist.org,19442,2018.0,ford,transit,excellent,,gas,104624.0,rebuilt,automatic,1FTYE2CM3JKA43896,,,,white,https://images.craigslist.org/00B0B_6wPVCBozNXZz_09G07g_600x450.jpg,"2018 Ford TRANSIT 150 VAN MED. ROOF W/SLIDING PASS. 148-IN. WB    Hablamos Espanol !☏ (615) 928−6767  🚗 101 MOTORSPORTS 📍 2955 NOLENSVILLE PIKE, NASHVILLE  , TN 37211🌏 To view our entire inventory, go to : http://101motorsportsinc.com     			Year : 2018				Make : Ford				Model : TRANSIT				Trim : 150 VAN MED. ROOF W/SLIDING PASS. 148-IN. WB				   Mileage : 104,624 miles				Transmission : Automatic				Exterior Color : White				Interior Color : Black				Series : 150 VAN MED. ROOF W/SLIDING PASS. 148-IN. WB 					Condition : Excellent				VIN : 1FTYE2CM3JKA43896				Stock ID : A43896				Engine : 3.7L V6 DOHC 24V	    Vehicle Description101 Motorsports 2955 Nolensville pike Nashville TN 37211Hablamos EspanolCall or Text us at 615:336:0540 and one of our friendly staff will help you with any question. All our cars are fully serviced with fluids changed interior detail good brakes and tries. Feel free to have it inspected by any third party mechanic etc.. We stand behind our quality! Customer Satisfaction is our priority.***Everyone is Approved***Aprobamos A todos*** **GARANTIA DISPONIBLE SIN LICENSIA NO CREDITO NO PROBLEMA NOSOTROS FINANCIAMOS COMPRA AQUI PAGA AQUI**    💥💥💥💥💥💥💥💥💥💥 CALL (OR TEXT) US 💥💥💥 (615) 928−6767 💥💥💥💥💥💥💥💥💥💥 ✅ Bad Credit? ✅ No Credit? ✅ NO PROBLEM!👉 Go to : 101motorsportsinc.com💬💬💬 HABLAMOS ESPANOL. FINANCIAMIENTO FACIL. 💬💬💬TODOS CALIFICAN NO IMPORTA SU CREDITOPara mas informacion, llamar al ☎ (615) 336-0540""GARANTIA DISPONIBLE, SIN LICENSI, NO CREDITO NO PROBLEMA, NOSOTROS FINANCIAMOS, COMPRA AQUI PAGA AQUI""     📍 Address : 2955 NOLENSVILLE PIKE, NASHVILLE  , TN 37211📞 Phone : (615) 928−6767🌏 To view our entire inventory, go to : http://101motorsportsinc.com    💥💥💥💥💥💥💥💥💥💥 CALL (OR TEXT) US 💥💥💥 (615) 928−6767 💥💥💥💥💥💥💥💥💥💥   ***** 2018 Ford TRANSIT 150 VAN MED. ROOF W/SLIDING PASS. 148-IN. WB  *****  2019, 2020, 2021, 2018, 2017, 2016, 2015, Ford TRANSIT, Expedition EL, Escape, F150, F350, F450, Expedition, Explorer, F250, Flex, Focus, Fiesta, Fusion, Mustang, Taurus, Fusion Hybrid, Transit Connect, Focus Electric, C-Max Hybrid, C-Max Energi, Fusion Energi, Transit-150, Transit-250, Transit-350  Disclaimer : * Please Note All Inventory And Inventory Pricing Is Subject To Change Please See Dealer For Further Details *   Call (or text) (615) 928−6767 for quick answers to your questions about this 2018 Ford TRANSIT 150 VAN MED. ROOF W/SLIDING PASS. 148-IN. WB.    2018 18 *Ford* *TRANSIT* *Cheap 150 VAN MED. ROOF W/SLIDING PASS. 148-IN. WB* 		*Like New 2018 150 VAN MED. ROOF W/SLIDING PASS. 148-IN. WB * *3.7L V6 DOHC 24V* 		*Must See 2018 Ford TRANSIT 150 VAN MED. ROOF W/SLIDING PASS. 148-IN. WB Gasoline - 		2018 Ford TRANSIT  transit TRANSIT 150 VAN MED. ROOF W/SLIDING PASS. 148-IN. WB Gasoline  Cheap -  		2018 Ford TRANSIT (150 VAN MED. ROOF W/SLIDING PASS. 148-IN. WB) Carfax Gasoline 3.7L V6 DOHC 24V -  		2018 Ford TRANSIT 150 VAN MED. ROOF W/SLIDING PASS. 148-IN. WB  3.7L V6 DOHC 24V Gasoline  -  		Ford TRANSIT 150 VAN MED. ROOF W/SLIDING PASS. 148-IN. WB    		*SCHEDULE YOUR TEST DRIVE 2018 Ford TRANSIT  3.7L V6 DOHC 24V 150 VAN MED. ROOF W/SLIDING PASS. 148-IN. WB Gasoline *   		*Ford* *TRANSIT* 2018 Ford TRANSIT 150 VAN MED. ROOF W/SLIDING PASS. 148-IN. WB Gasoline    		*2018 Ford TRANSIT 150 VAN MED. ROOF W/SLIDING PASS. 148-IN. WB  		*101 MOTORSPORTS* *Call (or text) us today at (615) 928−6767.* 		2019 Ford TRANSIT 150 VAN MED. ROOF W/SLIDING PASS. 148-IN. WB 3.7L V6 DOHC 24V - 		Have you seen this 2020 Ford TRANSIT 150 VAN MED. ROOF W/SLIDING PASS. 148-IN. WB  ?  		Must See 2021 Ford TRANSIT  150 VAN MED. ROOF W/SLIDING PASS. 148-IN. WB Gasoline   		*For Sale TRANSIT* *TRANSIT* *Carfax 150 VAN MED. ROOF W/SLIDING PASS. 148-IN. WB Gasoline   		Come test drive this amazing *Ford* *TRANSIT* *(150 VAN MED. ROOF W/SLIDING PASS. 148-IN. WB)* *Gasoline*  150 VAN MED. ROOF W/SLIDING PASS. 148-IN. WB  Gasoline  Gasoline* 		*(Ford)* *(TRANSIT)* *150 VAN MED. ROOF W/SLIDING PASS. 148-IN. WB* *3.7L V6 DOHC 24V* *(GASOLINE)* *Bad Credit* 		*Gasoline* **  *Super Vehicle Gasoline Call (or text) this number (615) 928−6767* *3.7L V6 DOHC 24V* *101 MOTORSPORTS* * Good Credit* 		2018 2017 2016 2015  		*This vehicle is a used Ford TRANSIT* *No Credit* 		*It is like New 150 VAN MED. ROOF W/SLIDING PASS. 148-IN. WB* *3.7L V6 DOHC 24V Gasoline*  		*Gasoline* 2014 2013 2012 2011 2010 2009",al,36.107596,-86.743824,2021-04-22T15:45:32-0500
7306854155,https://huntsville.craigslist.org/ctd/d/white-house-2019-ford-transit-250-cargo/7306854155.html,huntsville / decatur,https://huntsville.craigslist.org,34500,2019.0,ford,transit,like new,6 cylinders,gas,7646.0,clean,automatic,1FTYR1YM9KKA86793,rwd,full-size,van,white,https://images.craigslist.org/00z0z_3DlareG5Ugrz_0cU09G_600x450.jpg,"-See more vans at valuecargovans.com Price: $32,900Type: 2019 Ford Transit T-250 Cargo Work Van STK#: 6793Features: Power Windows, Locks, Mirrors, and Cruise Control! Cargo Partition, Back-Up Camera, Factory Warranty, Cargo Liner, LED Cargo Lighting, 3YR/36K Mile Bumper To Bumper Warranty, 5YR/60K Mile Powertrain Warrant, 5YR/60K Mile Road Side Assistance, and Much More! Very well maintained 7k miles in a large fleet maintenance program.Huge selection of vans and trucks in-stock and ready for delivery! Go to valuecargovans.com to see many more van and truck deals of the month! Used Fleet Maintained Vans for Sale at Unbelievable Prices!  One OwnerTN buyers to pay price plus tax and tag. NO FEES!Out of state buyers pay tax in your own state.All are off-lease vehicles and have been very well maintained in a large fleet maintenance program!Low price shipping to 48 states, NO RUST on the undercarriage!Please Call Office 615-334-1014valuecargovans.com                         BatchID: N7PC4RCR7FID: 17384850",al,36.4641,-86.65828,2021-04-14T14:59:21-0500
7306854131,https://huntsville.craigslist.org/ctd/d/white-house-2019-ford-transit-250-cargo/7306854131.html,huntsville / decatur,https://huntsville.craigslist.org,32700,2019.0,ford,transit,like new,6 cylinders,gas,13646.0,clean,automatic,1FTYR1ZM3KKA71124,rwd,full-size,van,white,https://images.craigslist.org/00u0u_5JeAcbCxrYlz_0cU09G_600x450.jpg,"-See more vans at valuecargovans.com Price: $32,700Type: 2019 Ford Transit T-250 Cargo Work Van STK#: 1124Features: Power Windows, Locks, Mirrors, and Cruise Control! New Shelving, Cargo Partition, Cargo Liner, Back-Up Camera, 3YR/36K Mile Bumper To Bumper Warranty, 5YR/60K Mile Powertrain Warrant, 5YR/60K Mile Road Side Assistance, and Much More! Very well maintained 13k miles in a large fleet maintenance program.Huge selection of vans and trucks in-stock and ready for delivery! Go to valuecargovans.com to see many more van and truck deals of the month! Used Fleet Maintained Vans for Sale at Unbelievable Prices!  One OwnerTN buyers to pay price plus tax and tag. NO FEES!Out of state buyers pay tax in your own state.All are off-lease vehicles and have been very well maintained in a large fleet maintenance program!Low price shipping to 48 states, NO RUST on the undercarriage!Please Call Office 615-334-1014valuecargovans.com                         BatchID: N7PC4RCR7FID: 17215477",al,36.4641,-86.65828,2021-04-14T14:59:19-0500
7306854136,https://huntsville.craigslist.org/ctd/d/white-house-2019-ford-transit-250-cargo/7306854136.html,huntsville / decatur,https://huntsville.craigslist.org,32900,2019.0,ford,transit,like new,6 cylinders,gas,6735.0,clean,automatic,1FTYR1YM7KKA86825,rwd,full-size,van,white,https://images.craigslist.org/00202_bCYziGmZE9kz_0cU09G_600x450.jpg,"-See more vans at valuecargovans.com Price: $32,900Type: 2019 Ford Transit T-250 Cargo Work Van STK#: 6825Features: Power Windows, Locks, Mirrors, and Cruise Control! Cargo Partition, Back-Up Camera, Factory Warranty, Cargo Liner, LED Cargo Lighting, 3YR/36K Mile Bumper To Bumper Warranty, 5YR/60K Mile Powertrain Warrant, 5YR/60K Mile Road Side Assistance, and Much More! Very well maintained 6k miles in a large fleet maintenance program.Commercial Upfitting Available! - Free Installation! Huge selection of vans and trucks in stock and ready for delivery! Go to valuecargovans.com to see many more van and truck deals of the month! Used Fleet Maintained Vans for Sale at Unbelievable Prices!  One OwnerTN buyers to pay price plus tax and tag. NO FEES!Out of state buyers pay tax in your own state.All are off-lease vehicles and have been very well maintained in a large fleet maintenance program!Low price shipping to 48 states, NO RUST on the undercarriage!Please Call Office 615-334-1014valuecargovans.com                         BatchID: N7PC4RCR7FID: 17418296",al,36.4641,-86.65828,2021-04-14T14:59:20-0500
7306854123,https://huntsville.craigslist.org/ctd/d/white-house-2019-ford-transit-250-mid/7306854123.html,huntsville / decatur,https://huntsville.craigslist.org,34800,2019.0,ford,transit,like new,6 cylinders,gas,31020.0,clean,automatic,1FTYR2CM1KKB38768,rwd,full-size,van,white,https://images.craigslist.org/00h0h_2543mYuzygxz_0cU09G_600x450.jpg,"-See more vans at valuecargovans.com Price: $34,800Type: 2019 Ford Transit STK#: 8768Features: Power Windows, Locks, and Mirrors! Mid Roof, Long Wheelbase, Cargo Floor Liner, Assist Handles, Bluetooth, Back-Up Camera, LED Cargo Lighting, Keyless Entry, Load Area Protection Package, 3yr/36k Mile Bumper To Bumper Warranty, 5yr/60k Powertrain Warranty, 5yr/60k Mile Roadside Assist, and Much More! Very well maintained 34k miles in a large fleet maintenance program. Huge selection of vans and trucks in stock and ready for delivery! Go to valuecargovans.com to see many more van and truck deals of the month! Used Fleet Maintained Vans for Sale at Unbelievable Prices!  One OwnerTN buyers to pay price plus tax and tag. NO FEES!Out of state buyers pay tax in your own state.All are off-lease vehicles and have been very well maintained in a large fleet maintenance program!Low price shipping to 48 states, NO RUST on the undercarriage!Please Call Office 615-334-1014valuecargovans.com                         BatchID: N7PC4RCR7FID: 17384853",al,36.4641,-86.65828,2021-04-14T14:59:19-0500
7303640342,https://huntsville.craigslist.org/ctd/d/white-house-2020-ford-transit-250-mid/7303640342.html,huntsville / decatur,https://huntsville.craigslist.org,38300,2020.0,ford,transit,like new,6 cylinders,gas,7540.0,clean,automatic,1FTBR1C87LKB10770,rwd,full-size,van,white,https://images.craigslist.org/01010_eEG8TepeYgfz_0cU09G_600x450.jpg,"-See more vans at valuecargovans.com Price: $38,300Type: 2020 Ford Transit T-250 Mid Roof LWB Cargo Work Van STK#: 0770Features: Power Windows, Locks, and Mirrors! Mid Roof, Long Wheelbase, Cargo Floor Liner, Assist Handles, Rain Sensing Wipers, Back-Up Camera, Bluetooth, LED Cargo Lighting, Lane Assist, Keyless Entry, Tow Package, 10 Speed Transmission, Fordpass Connect 4G Wifi Hotspot Telematics Modem, Forward Collision Warning, Load Area Protection Package, 3yr/36k Mile Bumper To Bumper Warranty, 5yr/60k Powertrain Warranty, 5yr/60k Mile Roadside Assist, and Much More! Very well maintained 7k miles in a large fleet maintenance program. We have 6 other medium roofs and 20 low roof Ford Transits in stock!  Huge selection of vans and trucks in stock and ready for delivery! Go to valuecargovans.com to see many more van and truck deals of the month! Used Fleet Maintained Vans for Sale at Unbelievable Prices!  One OwnerTN buyers to pay price plus tax and tag. NO FEES!Out of state buyers pay tax in your own state.All are off-lease vehicles and have been very well maintained in a large fleet maintenance program!Low price shipping to 48 states, NO RUST on the undercarriage!Please Call Office 615-334-1014valuecargovans.com                         BatchID: Z7JD4L9F5CID: 17254642",al,36.4641,-86.65828,2021-04-08T10:08:45-0500
7303640331,https://huntsville.craigslist.org/ctd/d/white-house-2018-ford-transit-350-lwb/7303640331.html,huntsville / decatur,https://huntsville.craigslist.org,32800,2018.0,ford,transit,excellent,6 cylinders,gas,43479.0,clean,automatic,1FBAX2CGXJKA55456,rwd,full-size,van,white,https://images.craigslist.org/00l0l_8nliwB2DLbwz_0cU09G_600x450.jpg,"-See more vans at valuecargovans.com Price: $32,800Type: 2018 Ford Transit T-350 LWB Mid Roof 14 Passenger Van STK#: 5456Features: Power Windows, Locks, Mirrors, and Cruise Control! Twin Turbo Charged V6, 13 Passenger, Long Wheelbase, Mid Roof, Bluetooth, Rear Climate Control, Back-Up Camera, 5yr/60k Powertrain Warranty, 5yr/60k Mile Roadside Assist, and Much More! Very well maintained 43k miles in a large fleet maintenance program.Huge selection of vans and trucks in stock and ready for delivery! Go to valuecargovans.com to see many more van and truck deals of the month! Used Fleet Maintained Vans for Sale at Unbelievable Prices!  One OwnerTN buyers to pay price plus tax and tag. NO FEES!Out of state buyers pay tax in your own state.All are off-lease vehicles and have been very well maintained in a large fleet maintenance program!Low price shipping to 48 states, NO RUST on the undercarriage!Please Call Office 615-334-1014valuecargovans.com                         BatchID: Z7JD4L9F5CID: 17106946",al,36.4641,-86.65828,2021-04-08T10:08:44-0500
7303640335,https://huntsville.craigslist.org/ctd/d/white-house-2019-ford-transit-250-mid/7303640335.html,huntsville / decatur,https://huntsville.craigslist.org,34800,2019.0,ford,transit,excellent,6 cylinders,gas,31020.0,clean,automatic,1FTYR2CM1KKB38768,rwd,full-size,van,white,https://images.craigslist.org/00202_9fsBkdAVt61z_0cU09G_600x450.jpg,"-See more vans at valuecargovans.com Price: $35,200Type: 2019 Ford Transit T-250 Mid Roof Cargo Work Van STK#: 8768Features: Power Windows, Locks, and Mirrors! Mid Roof, Long Wheelbase, Cargo Floor Liner, Assist Handles, Back-Up Camera, LED Cargo Lighting, Keyless Entry, Load Area Protection Package, 3yr/36k Mile Bumper To Bumper Warranty, 5yr/60k Powertrain Warranty, 5yr/60k Mile Roadside Assist, and Much More! Very well maintained 34k miles in a large fleet maintenance program. We have 6 other medium roofs and 20 low roof Ford Transits in stock! Huge selection of vans and trucks in stock and ready for delivery! Go to valuecargovans.com to see many more van and truck deals of the month! Used Fleet Maintained Vans for Sale at Unbelievable Prices!  One OwnerTN buyers to pay price plus tax and tag. NO FEES!Out of state buyers pay tax in your own state.All are off-lease vehicles and have been very well maintained in a large fleet maintenance program!Low price shipping to 48 states, NO RUST on the undercarriage!Please Call Office 615-334-1014valuecargovans.com                         BatchID: Z7JD4L9F5CID: 17384853",al,36.4641,-86.65828,2021-04-08T10:08:44-0500
7311100198,https://anchorage.craigslist.org/ctd/d/anchorage-2018-ford-transit-connect-van/7311100198.html,anchorage / mat-su,https://anchorage.craigslist.org,25995,2018.0,ford,transit,excellent,4 cylinders,gas,6377.0,clean,automatic,NM0LS7E72J1374785,fwd,,van,white,https://images.craigslist.org/00j0j_2CI84exI6IBz_0cU08B_600x450.jpg,"This 2018 Ford Transit Connect Van XL is proudly offered by PAYLESS CAR SALES The look is unmistakably Ford, the smooth contours and cutting-edge technology of this Ford Transit Connect Van XL will definitely turn heads. Based on the superb condition of this vehicle, along with the options and color, this Ford Transit Connect Van XL is sure to sell fast. Just what you've been looking for. With quality in mind, this vehicle is the perfect addition to take home.  Please come in for a test drive today!  Team Payless!   Year: 2018 Make: Ford Model: Transit Connect Van Trim: XL Mileage: 6,377 Stock: 8782DAK   Price: $25,995.00     COME IN FOR A TEST DRIVE TODAY!  PAYLESS CAR SALES 919 E 5th Ave, Anchorage, AK 99501 Phone: (907) 677-2886 Hours:  Monday thru Friday:      9:00AM – 8:00PM                  Saturday:      10:00AM – 7:00PM                    Sunday:      11:00AM – 6:00PM",ak,61.218268,-149.86609,2021-04-22T14:32:35-0800
7303404377,https://anchorage.craigslist.org/ctd/d/anchorage-2018-ford-transit-connect-van/7303404377.html,anchorage / mat-su,https://anchorage.craigslist.org,25995,2018.0,ford,transit,excellent,4 cylinders,gas,6377.0,clean,automatic,NM0LS7E72J1374785,fwd,,van,white,https://images.craigslist.org/00j0j_2CI84exI6IBz_0cU08B_600x450.jpg,"This 2018 Ford Transit Connect Van XL is proudly offered by PAYLESS CAR SALES The look is unmistakably Ford, the smooth contours and cutting-edge technology of this Ford Transit Connect Van XL will definitely turn heads. Based on the superb condition of this vehicle, along with the options and color, this Ford Transit Connect Van XL is sure to sell fast. Just what you've been looking for. With quality in mind, this vehicle is the perfect addition to take home.  Please come in for a test drive today!  Team Payless!   Year: 2018 Make: Ford Model: Transit Connect Van Trim: XL Mileage: 6,377 Stock: 8782DAK   Price: $25,995.00     COME IN FOR A TEST DRIVE TODAY!  PAYLESS CAR SALES 919 E 5th Ave, Anchorage, AK 99501 Phone: (907) 677-2886 Hours:  Monday thru Friday:      9:00AM – 8:00PM                  Saturday:      10:00AM – 7:00PM                    Sunday:      11:00AM – 6:00PM",ak,61.218268,-149.86609,2021-04-07T15:11:18-0800
7306267781,https://flagstaff.craigslist.org/ctd/d/flagstaff-ford-transit/7306267781.html,flagstaff / sedona,https://flagstaff.craigslist.org,18995,2015.0,ford,transit,like new,4 cylinders,gas,61000.0,clean,automatic,,fwd,mid-size,van,white,https://images.craigslist.org/00t0t_9SAwaNXER46z_0CI0t2_600x450.jpg,"""SUPPORT YOUR LOCAL BUSINESSES and BUY LOCAL"" Very Nice 2015 Ford Transit Van Loaded Platinum !! Clean CAR FAX, This Vehicle is equip with Traction Control, Stability Control, Key-less Entry,Leather, SYNC Ice Cold A/C, Power Windows, Power Door Locks, Power Steering, Cruise Control, Dual Airbags, Side Airbags, . We offer Credit Union Interest Rates as well as Financing for Challenged Credit! For more information give Craig or Ryan NOW 928-774-7044 or text 928-890-9952  Thank you for the opportunity to tell you about our company. Flagstaff Auto Outlet is locally owned and operated, and has been in business in Arizona for 26 years. We are an A+ rated Better Business Bureau Company. We strive to treat our customers honestly and fairly. All of our CERTIFIED PRE-OWNED VEHICLES go through a rigorous 110 point inspection and mechanical reconditioning. Not only that, you can also sell your vehicle to us in a fast and easy process. Each CERTIFIED PRE-OWNED VEHICLE comes with a FREE 90 day 3,000 mile warranty",az,35.1859,-111.662,2021-04-13T11:06:11-0700
7316885475,https://phoenix.craigslist.org/nph/ctd/d/phoenix-2015-ford-transit-t250-extended/7316885475.html,phoenix,https://phoenix.craigslist.org,21995,2015.0,ford,transit,good,6 cylinders,gas,102598.0,clean,automatic,1FTNR2ZG3FKA38195,rwd,full-size,van,custom,https://images.craigslist.org/00H0H_7FYEO6jtnAlz_0z90qm_600x450.jpg,"2015 FORD TRANSIT     Vehicle Information  Make: FORD Model: TRANSIT Trim: T-250 Exterior Color: WHITE Engine: 3.5L Fuel: Gasoline Transmission: Automatic Drive: RWD Miles: 102,598 VIN: 1FTNR2ZG3FKA38195 Stock #: 5048    Dealership Info  B AND N AUTO SALES LLC 15225 N 32ND ST PHOENIX, AZ 85032  602-722-9151OR 602-423-9485  Price:  $21,995.00PLUS TTL AND $299 DOC FEE       Features Tilt Wheel; Dual Front Air Bag; Active Belts; Van Cab; All Wheel ABS;FM/AM; Shelves; Ladder Rack; Extended; Low Roof        B AND N AUTO SALES LLC    2015 FORD TRANSIT - Stock # 5048 Offered by: B AND N AUTO SALES LLC 59372-5048-80481-4443694",az,33.623957,-112.010345,2021-05-04T12:23:50-0700
7316810201,https://phoenix.craigslist.org/nph/ctd/d/phoenix-2018-ford-transit-t250-mid-roof/7316810201.html,phoenix,https://phoenix.craigslist.org,29995,2018.0,ford,transit,good,5 cylinders,diesel,72951.0,clean,automatic,1FTYE2CV7JKA32232,rwd,full-size,van,white,https://images.craigslist.org/00000_gI4Yhsboth1z_0gN0cB_600x450.jpg,"2018 FORD TRANSIT     Vehicle Information  Make: FORD Model: TRANSIT Trim: T-150 Exterior Color: WHITE Engine: 3.2L Fuel: Diesel Transmission: Automatic Drive: RWD Miles:  72,951 VIN: 1FTYE2CV7JKA32232 Stock #: 5026    Dealership Info  B AND N AUTO SALES LLC 15225 N 32ND ST PHOENIX, AZ 85032  602-722-9151OR 602-423-9485  Price:  $29,995.00PLUS TTL AND $299 DOC FEE       Features Air Conditioning; Power Windows; Power Locks; Power Steering; Tilt Wheel; AM/FM; Satellite; Immobilizer; Alarm; Dual Air Bags Front and Sides; Active Belts; Van Cab; All Wheel ABS; Diesel; Mid Roof        B AND N AUTO SALES LLC    2018 FORD TRANSIT - Stock # 5026 Offered by: B AND N AUTO SALES LLC 59372-5026-80473-5436751",az,33.623671,-112.00985,2021-05-04T10:24:09-0700
7316805703,https://phoenix.craigslist.org/evl/ctd/d/phoenix-2015-ford-transit-t250-extended/7316805703.html,phoenix,https://phoenix.craigslist.org,23995,2015.0,ford,transit,good,6 cylinders,gas,90547.0,clean,automatic,1FTNR2ZGXFKA38193,rwd,full-size,van,custom,https://images.craigslist.org/00909_l6M5v8dSTGzz_0lt0g6_600x450.jpg,"2015 FORD TRANSIT     Vehicle Information  Make: FORD Model: TRANSIT Trim: T-250 Exterior Color: WHITE Engine: 3.5L Fuel: Gasoline Transmission: Automatic Drive: RWD Miles:  90,547 VIN: 1FTNR2ZGXFKA38193 Stock #: 5024    Dealership Info  B AND N AUTO SALES LLC 15225 N 32ND ST PHOENIX, AZ 85032  602-722-9151OR 602-423-9485  Price:  $23,995.00PLUS TTL AND $299 DOC FEE       Features Tilt Wheel; Dual Front Air Bag; Active Belts; Van Cab; All Wheel ABS; Extended; Shelves; Ladder Rack        B AND N AUTO SALES LLC    2015 FORD TRANSIT - Stock # 5024 Offered by: B AND N AUTO SALES LLC 59372-5024-80473-4817973",az,33.623671,-112.010708,2021-05-04T10:17:22-0700
7316377933,https://phoenix.craigslist.org/nph/ctd/d/phoenix-2019-ford-transit-150-cargo-van/7316377933.html,phoenix,https://phoenix.craigslist.org,26995,2019.0,ford,transit,good,6 cylinders,gas,30703.0,clean,automatic,1FTYE1ZM2KKB65796,rwd,full-size,van,white,https://images.craigslist.org/01212_hlX20TRqNDz_0ng0hs_600x450.jpg,"2019 FORD TRANSIT     Vehicle Information  Make: FORD Model: TRANSIT Trim: T-150 Exterior Color: WHITE Engine: 3.7L Fuel: Gasoline Transmission: Automatic Drive: RWD Miles:  30,703 VIN: 1FTYE1ZM2KKB65796 Stock #: 5005    Dealership Info  B AND N AUTO SALES LLC 15225 N 32ND ST PHOENIX, AZ 85032  602-722-9151OR 602-423-9485  Price:  $26,995.00PLUS TTL AND $299 DOC FEE       Features Air Conditioning; Power Windows; Power Locks; Power Steering; Tilt Wheel; AM/FM; Satellite; Immobilizer; Alarm; Dual Air Bags Front and Sides; Active Belts; Van Cab; All Wheel ABS; Backup Camera        B AND N AUTO SALES LLC    2019 FORD TRANSIT - Stock # 5005 Offered by: B AND N AUTO SALES LLC 59372-5005-80468-5005939",az,33.623814,-112.010536,2021-05-03T12:36:29-0700
7316350355,https://phoenix.craigslist.org/nph/ctd/d/phoenix-2015-ford-transit-t150-cargo/7316350355.html,phoenix,https://phoenix.craigslist.org,16995,2015.0,ford,transit,good,6 cylinders,gas,80384.0,clean,automatic,1FMZK1ZM3FKB33177,rwd,full-size,van,silver,https://images.craigslist.org/00Z0Z_1hDtbwtjsASz_0pm0j1_600x450.jpg,"2015 FORD TRANSIT     Vehicle Information  Make: FORD Model: TRANSIT Trim: T-150 Exterior Color: SILVER Engine: 3.7L Fuel: Gasoline Transmission: Automatic Drive: RWD Miles:  80,384 VIN: 1FMZK1ZM3FKB33177 Stock #: 5042    Dealership Info  B AND N AUTO SALES LLC 15225 N 32ND ST PHOENIX, AZ 85032  602-722-9151OR 602-423-9485  Price:  $16,995.00PLUS TTL AND $299 DOC FEE       Features Air Conditioning; Power Windows; Power Locks; Power Steering; Tilt Wheel; AM/FM; CD/MP3; Satellite; Immobilizer; Alarm; Dual Airbags Front Head and Side; Active Seatbelts; Dual Rear Side Airbags; All Wheel ABS; 9 Passenger        B AND N AUTO SALES LLC    2015 FORD TRANSIT - Stock # 5042 Offered by: B AND N AUTO SALES LLC 59372-5042-80480-4257332",az,33.623814,-112.010365,2021-05-03T11:52:29-0700
